Pincode_Id,Pincode,City,"Werehouse Code","Updated By",Date,Status
3020,431302,thane,midc,,"2024-02-04 05:28:26",1
3026,394010,surat,midc,,"2024-02-04 05:28:26",1
3034,394101,surat,midc,,"2024-02-04 05:28:26",1
3043,394105,surat,midc,,"2024-02-04 05:28:26",1
3086,394150,surat,midc,,"2024-02-04 05:28:26",1
3110,394185,surat,midc,,"2024-02-04 05:28:26",1
3126,394210,surat,midc,,"2024-02-04 05:28:26",1
3134,394211,surat,midc,,"2024-02-04 05:28:26",1
3139,394212,surat,midc,,"2024-02-04 05:28:26",1
3144,394218,surat,midc,,"2024-02-04 05:28:26",1
3150,394220,surat,midc,,"2024-02-04 05:28:26",1
3159,394221,surat,midc,,"2024-02-04 05:28:26",1
3167,394230,surat,midc,,"2024-02-04 05:28:26",1
3195,394270,surat,midc,,"2024-02-04 05:28:26",1
3209,394325,surat,midc,,"2024-02-04 05:28:26",1
3220,394327,surat,midc,,"2024-02-04 05:28:26",1
3266,394510,surat,midc,,"2024-02-04 05:28:26",1
3274,394515,surat,midc,,"2024-02-04 05:28:26",1
3289,394517,surat,midc,,"2024-02-04 05:28:26",1
3296,394518,surat,midc,,"2024-02-04 05:28:26",1
3326,395001,surat,midc,,"2024-02-04 05:28:26",1
3334,395002,surat,midc,,"2024-02-04 05:28:26",1
3342,395003,surat,midc,,"2024-02-04 05:28:26",1
3349,395004,surat,midc,,"2024-02-04 05:28:26",1
3358,395005,surat,midc,,"2024-02-04 05:28:26",1
3367,395006,surat,midc,,"2024-02-04 05:28:26",1
3376,395007,surat,midc,,"2024-02-04 05:28:26",1
3385,395008,surat,midc,,"2024-02-04 05:28:26",1
3394,395009,surat,midc,,"2024-02-04 05:28:26",1
3403,395010,surat,midc,,"2024-02-04 05:28:26",1
3430,395016,surat,midc,,"2024-02-04 05:28:26",1
3437,395017,surat,midc,,"2024-02-04 05:28:26",1
3443,395018,surat,midc,,"2024-02-04 05:28:26",1
3447,395021,surat,midc,,"2024-02-04 05:28:26",1
3454,395023,surat,midc,,"2024-02-04 05:28:26",1
3460,395210,surat,midc,,"2024-02-04 05:28:26",1
3469,363610,ahmedabad,vki,,"2024-02-04 05:28:26",1
3471,380000,ahmedabad,vki,,"2024-02-04 05:28:26",1
3477,380001,ahmedabad,vki,,"2024-02-04 05:28:26",1
3484,380002,ahmedabad,vki,,"2024-02-04 05:28:26",1
3492,380003,ahmedabad,vki,,"2024-02-04 05:28:26",1
3501,380004,ahmedabad,vki,,"2024-02-04 05:28:26",1
3510,380005,ahmedabad,vki,,"2024-02-04 05:28:26",1
3519,380006,ahmedabad,vki,,"2024-02-04 05:28:26",1
3527,380007,ahmedabad,vki,,"2024-02-04 05:28:26",1
3535,380008,ahmedabad,vki,,"2024-02-04 05:28:26",1
3543,380009,ahmedabad,vki,,"2024-02-04 05:28:26",1
3550,380010,ahmedabad,vki,,"2024-02-04 05:28:26",1
3554,380011,ahmedabad,vki,,"2024-02-04 05:28:26",1
3561,380012,ahmedabad,vki,,"2024-02-04 05:28:26",1
3570,380013,ahmedabad,vki,,"2024-02-04 05:28:26",1
3578,380014,ahmedabad,vki,,"2024-02-04 05:28:26",1
3586,380015,ahmedabad,vki,,"2024-02-04 05:28:26",1
3594,380016,ahmedabad,vki,,"2024-02-04 05:28:26",1
3602,380017,ahmedabad,vki,,"2024-02-04 05:28:26",1
3610,380018,ahmedabad,vki,,"2024-02-04 05:28:26",1
3619,380019,ahmedabad,vki,,"2024-02-04 05:28:26",1
3625,380020,ahmedabad,vki,,"2024-02-04 05:28:26",1
3632,380021,ahmedabad,vki,,"2024-02-04 05:28:26",1
3640,380022,ahmedabad,vki,,"2024-02-04 05:28:26",1
3648,380023,ahmedabad,vki,,"2024-02-04 05:28:26",1
3657,380024,ahmedabad,vki,,"2024-02-04 05:28:26",1
3666,380025,ahmedabad,vki,,"2024-02-04 05:28:26",1
3675,380026,ahmedabad,vki,,"2024-02-04 05:28:26",1
3683,380027,ahmedabad,vki,,"2024-02-04 05:28:26",1
3691,380028,ahmedabad,vki,,"2024-02-04 05:28:26",1
3696,380029,ahmedabad,vki,,"2024-02-04 05:28:26",1
3700,380030,ahmedabad,vki,,"2024-02-04 05:28:26",1
3703,380038,ahmedabad,vki,,"2024-02-04 05:28:26",1
3707,380041,ahmedabad,vki,,"2024-02-04 05:28:26",1
3712,380045,ahmedabad,vki,,"2024-02-04 05:28:26",1
3722,380050,ahmedabad,vki,,"2024-02-04 05:28:26",1
3730,380051,ahmedabad,vki,,"2024-02-04 05:28:26",1
3738,380052,ahmedabad,vki,,"2024-02-04 05:28:26",1
3746,380053,ahmedabad,vki,,"2024-02-04 05:28:26",1
3754,380054,ahmedabad,vki,,"2024-02-04 05:28:26",1
3761,380055,ahmedabad,vki,,"2024-02-04 05:28:26",1
3767,380056,ahmedabad,vki,,"2024-02-04 05:28:26",1
3771,380057,ahmedabad,vki,,"2024-02-04 05:28:26",1
3777,380058,ahmedabad,vki,,"2024-02-04 05:28:26",1
3785,380059,ahmedabad,vki,,"2024-02-04 05:28:26",1
3793,380060,ahmedabad,vki,,"2024-02-04 05:28:26",1
3801,380061,ahmedabad,vki,,"2024-02-04 05:28:26",1
3806,380062,ahmedabad,vki,,"2024-02-04 05:28:26",1
3813,380063,ahmedabad,vki,,"2024-02-04 05:28:26",1
3820,380123,ahmedabad,vki,,"2024-02-04 05:28:26",1
3824,380202,ahmedabad,vki,,"2024-02-04 05:28:26",1
3827,380210,ahmedabad,vki,,"2024-02-04 05:28:26",1
3830,380215,ahmedabad,vki,,"2024-02-04 05:28:26",1
3832,380316,ahmedabad,vki,,"2024-02-04 05:28:26",1
3835,380330,ahmedabad,vki,,"2024-02-04 05:28:26",1
3839,380481,ahmedabad,vki,,"2024-02-04 05:28:26",1
3847,382001,ahmedabad,vki,,"2024-02-04 05:28:26",1
3855,382002,ahmedabad,vki,,"2024-02-04 05:28:26",1
3863,382003,ahmedabad,vki,,"2024-02-04 05:28:26",1
3871,382004,ahmedabad,vki,,"2024-02-04 05:28:26",1
3879,382005,ahmedabad,vki,,"2024-02-04 05:28:26",1
3887,382008,ahmedabad,vki,,"2024-02-04 05:28:26",1
3895,382011,ahmedabad,vki,,"2024-02-04 05:28:26",1
3903,382012,ahmedabad,vki,,"2024-02-04 05:28:26",1
3911,382013,ahmedabad,vki,,"2024-02-04 05:28:26",1
3919,382014,ahmedabad,vki,,"2024-02-04 05:28:26",1
3927,382015,ahmedabad,vki,,"2024-02-04 05:28:26",1
3935,382017,ahmedabad,vki,,"2024-02-04 05:28:26",1
3943,382018,ahmedabad,vki,,"2024-02-04 05:28:26",1
3951,382019,ahmedabad,vki,,"2024-02-04 05:28:26",1
3959,382020,ahmedabad,vki,,"2024-02-04 05:28:26",1
3967,382022,ahmedabad,vki,,"2024-02-04 05:28:26",1
3975,382023,ahmedabad,vki,,"2024-02-04 05:28:26",1
3983,382025,ahmedabad,vki,,"2024-02-04 05:28:26",1
3991,382026,ahmedabad,vki,,"2024-02-04 05:28:26",1
3999,382027,ahmedabad,vki,,"2024-02-04 05:28:26",1
4007,382029,ahmedabad,vki,,"2024-02-04 05:28:26",1
4014,382044,ahmedabad,vki,,"2024-02-04 05:28:26",1
4019,382051,ahmedabad,vki,,"2024-02-04 05:28:26",1
4025,382110,ahmedabad,vki,,"2024-02-04 05:28:26",1
4037,382120,ahmedabad,vki,,"2024-02-04 05:28:26",1
4040,382130,ahmedabad,vki,,"2024-02-04 05:28:26",1
4047,382155,ahmedabad,vki,,"2024-02-04 05:28:26",1
4053,382210,ahmedabad,vki,,"2024-02-04 05:28:26",1
4061,382230,ahmedabad,vki,,"2024-02-04 05:28:26",1
4073,382310,ahmedabad,vki,,"2024-02-04 05:28:26",1
4083,382316,ahmedabad,vki,,"2024-02-04 05:28:26",1
4087,382324,ahmedabad,vki,,"2024-02-04 05:28:26",1
4092,382325,ahmedabad,vki,,"2024-02-04 05:28:26",1
4103,382330,ahmedabad,vki,,"2024-02-04 05:28:26",1
4113,382340,ahmedabad,vki,,"2024-02-04 05:28:26",1
4120,382345,ahmedabad,vki,,"2024-02-04 05:28:26",1
4128,382346,ahmedabad,vki,,"2024-02-04 05:28:26",1
4137,382350,ahmedabad,vki,,"2024-02-04 05:28:26",1
4144,382352,ahmedabad,vki,,"2024-02-04 05:28:26",1
4148,382360,ahmedabad,vki,,"2024-02-04 05:28:26",1
4152,382404,ahmedabad,vki,,"2024-02-04 05:28:26",1
4158,382405,ahmedabad,vki,,"2024-02-04 05:28:26",1
4165,382410,ahmedabad,vki,,"2024-02-04 05:28:26",1
4173,382415,ahmedabad,vki,,"2024-02-04 05:28:26",1
4181,382418,ahmedabad,vki,,"2024-02-04 05:28:26",1
4185,382420,ahmedabad,vki,,"2024-02-04 05:28:26",1
4192,382424,ahmedabad,vki,,"2024-02-04 05:28:26",1
4210,382427,ahmedabad,vki,,"2024-02-04 05:28:26",1
4217,382428,ahmedabad,vki,,"2024-02-04 05:28:26",1
4226,382430,ahmedabad,vki,,"2024-02-04 05:28:26",1
4231,382433,ahmedabad,vki,,"2024-02-04 05:28:26",1
4235,382435,ahmedabad,vki,,"2024-02-04 05:28:26",1
4241,382440,ahmedabad,vki,,"2024-02-04 05:28:26",1
4246,382442,ahmedabad,vki,,"2024-02-04 05:28:26",1
4254,382443,ahmedabad,vki,,"2024-02-04 05:28:26",1
4262,382445,ahmedabad,vki,,"2024-02-04 05:28:26",1
4270,382449,ahmedabad,vki,,"2024-02-04 05:28:26",1
4278,382470,ahmedabad,vki,,"2024-02-04 05:28:26",1
4287,382475,ahmedabad,vki,,"2024-02-04 05:28:26",1
4296,382480,ahmedabad,vki,,"2024-02-04 05:28:26",1
4304,382481,ahmedabad,vki,,"2024-02-04 05:28:26",1
4308,382655,ahmedabad,vki,,"2024-02-04 05:28:26",1
4316,390001,vadodara,midc,,"2024-02-04 05:28:26",1
4325,390002,vadodara,midc,,"2024-02-04 05:28:26",1
4334,390003,vadodara,midc,,"2024-02-04 05:28:26",1
4343,390004,vadodara,midc,,"2024-02-04 05:28:26",1
4352,390005,vadodara,midc,,"2024-02-04 05:28:26",1
4361,390006,vadodara,midc,,"2024-02-04 05:28:26",1
4370,390007,vadodara,midc,,"2024-02-04 05:28:26",1
4379,390008,vadodara,midc,,"2024-02-04 05:28:26",1
4388,390009,vadodara,midc,,"2024-02-04 05:28:26",1
4397,390010,vadodara,midc,,"2024-02-04 05:28:26",1
4406,390011,vadodara,midc,,"2024-02-04 05:28:26",1
4423,390013,vadodara,midc,,"2024-02-04 05:28:26",1
4432,390014,vadodara,midc,,"2024-02-04 05:28:26",1
4441,390015,vadodara,midc,,"2024-02-04 05:28:26",1
4450,390016,vadodara,midc,,"2024-02-04 05:28:26",1
4459,390017,vadodara,midc,,"2024-02-04 05:28:26",1
4468,390018,vadodara,midc,,"2024-02-04 05:28:26",1
4477,390019,vadodara,midc,,"2024-02-04 05:28:26",1
4486,390020,vadodara,midc,,"2024-02-04 05:28:26",1
4495,390021,vadodara,midc,,"2024-02-04 05:28:26",1
4504,390022,vadodara,midc,,"2024-02-04 05:28:26",1
4513,390023,vadodara,midc,,"2024-02-04 05:28:26",1
4522,390024,vadodara,midc,,"2024-02-04 05:28:26",1
4531,390025,vadodara,midc,,"2024-02-04 05:28:26",1
4580,391310,vadodara,midc,,"2024-02-04 05:28:26",1
4587,391320,vadodara,midc,,"2024-02-04 05:28:26",1
4600,391340,vadodara,midc,,"2024-02-04 05:28:26",1
4619,391347,vadodara,midc,,"2024-02-04 05:28:26",1
4626,391350,vadodara,midc,,"2024-02-04 05:28:26",1
4633,391410,vadodara,midc,,"2024-02-04 05:28:26",1
4667,391740,vadodara,midc,,"2024-02-04 05:28:26",1
4684,391750,vadodara,midc,,"2024-02-04 05:28:26",1
4692,391760,vadodara,midc,,"2024-02-04 05:28:26",1
4699,391770,vadodara,midc,,"2024-02-04 05:28:26",1
4705,391775,vadodara,midc,,"2024-02-04 05:28:26",1
4714,360001,rajkot,midc,,"2024-02-04 05:28:26",1
4722,360002,rajkot,midc,,"2024-02-04 05:28:26",1
4730,360003,rajkot,midc,,"2024-02-04 05:28:26",1
4738,360004,rajkot,midc,,"2024-02-04 05:28:26",1
4746,360005,rajkot,midc,,"2024-02-04 05:28:26",1
4754,360006,rajkot,midc,,"2024-02-04 05:28:26",1
4762,360007,rajkot,midc,,"2024-02-04 05:28:26",1
4787,360020,rajkot,midc,,"2024-02-04 05:28:26",1
4793,360021,rajkot,midc,,"2024-02-04 05:28:26",1
4804,360023,rajkot,midc,,"2024-02-04 05:28:26",1
4809,360024,rajkot,midc,,"2024-02-04 05:28:26",1
4820,360034,rajkot,midc,,"2024-02-04 05:28:26",1
4823,360035,rajkot,midc,,"2024-02-04 05:28:26",1
4826,360110,rajkot,midc,,"2024-02-04 05:28:26",1
4838,365001,rajkot,midc,,"2024-02-04 05:28:26",1
4841,346002,bhavnagar,vki,,"2024-02-04 05:28:26",1
4844,346003,bhavnagar,vki,,"2024-02-04 05:28:26",1
4847,346004,bhavnagar,vki,,"2024-02-04 05:28:26",1
4850,346005,bhavnagar,vki,,"2024-02-04 05:28:26",1
4854,346110,bhavnagar,vki,,"2024-02-04 05:28:26",1
4860,364001,bhavnagar,vki,,"2024-02-04 05:28:26",1
4869,364002,bhavnagar,vki,,"2024-02-04 05:28:26",1
4878,364003,bhavnagar,vki,,"2024-02-04 05:28:26",1
4887,364004,bhavnagar,vki,,"2024-02-04 05:28:26",1
4896,364005,bhavnagar,vki,,"2024-02-04 05:28:26",1
4905,364006,bhavnagar,vki,,"2024-02-04 05:28:26",1
4973,364290,bhavnagar,vki,,"2024-02-04 05:28:26",1
5016,361001,jamnagar,midc,,"2024-02-04 05:28:26",1
5024,361002,jamnagar,midc,,"2024-02-04 05:28:26",1
5032,361003,jamnagar,midc,,"2024-02-04 05:28:26",1
5040,361004,jamnagar,midc,,"2024-02-04 05:28:26",1
5048,361005,jamnagar,midc,,"2024-02-04 05:28:26",1
5056,361006,jamnagar,midc,,"2024-02-04 05:28:26",1
5064,361007,jamnagar,midc,,"2024-02-04 05:28:26",1
5072,361008,jamnagar,midc,,"2024-02-04 05:28:26",1
5087,361101,jamnagar,midc,,"2024-02-04 05:28:26",1
5105,361140,jamnagar,midc,,"2024-02-04 05:28:26",1
5127,361150,jamnagar,midc,,"2024-02-04 05:28:26",1
5166,382006,"gandhi nagar",midc,,"2024-02-04 05:28:26",1
5174,382007,"gandhi nagar",midc,,"2024-02-04 05:28:26",1
5182,382009,"gandhi nagar",midc,,"2024-02-04 05:28:26",1
5190,382010,"gandhi nagar",midc,,"2024-02-04 05:28:26",1
5198,382016,"gandhi nagar",midc,,"2024-02-04 05:28:26",1
5206,382021,"gandhi nagar",midc,,"2024-02-04 05:28:26",1
5214,382024,"gandhi nagar",midc,,"2024-02-04 05:28:26",1
5222,382028,"gandhi nagar",midc,,"2024-02-04 05:28:26",1
5230,382030,"gandhi nagar",midc,,"2024-02-04 05:28:26",1
5238,382041,"gandhi nagar",midc,,"2024-02-04 05:28:26",1
5245,382042,"gandhi nagar",midc,,"2024-02-04 05:28:26",1
5251,382043,"gandhi nagar",midc,,"2024-02-04 05:28:26",1
5257,382045,"gandhi nagar",midc,,"2024-02-04 05:28:26",1
5264,382305,"gandhi nagar",midc,,"2024-02-04 05:28:26",1
5287,382421,"gandhi nagar",midc,,"2024-02-04 05:28:26",1
5306,382610,"gandhi nagar",midc,,"2024-02-04 05:28:26",1
5316,382625,"gandhi nagar",midc,,"2024-02-04 05:28:26",1
5318,382644,"gandhi nagar",midc,,"2024-02-04 05:28:26",1
5334,382845,"gandhi nagar",midc,,"2024-02-04 05:28:26",1
5341,302000,jaipur," Vki",,"2024-02-04 05:28:26",1
5348,302001,jaipur," Vki",,"2024-02-04 05:28:26",1
5357,302002,jaipur," Vki",,"2024-02-04 05:28:26",1
5366,302003,jaipur," Vki",,"2024-02-04 05:28:26",1
5374,302004,jaipur," Vki",,"2024-02-04 05:28:26",1
5382,302005,jaipur," Vki",,"2024-02-04 05:28:26",1
5391,302006,jaipur," Vki",,"2024-02-04 05:28:26",1
5400,302007,jaipur," Vki",,"2024-02-04 05:28:26",1
5409,302008,jaipur," Vki",,"2024-02-04 05:28:26",1
5418,302009,jaipur," Vki",,"2024-02-04 05:28:26",1
5426,302010,jaipur," Vki",,"2024-02-04 05:28:26",1
5434,302011,jaipur," Vki",,"2024-02-04 05:28:26",1
5441,302012,jaipur," Vki",,"2024-02-04 05:28:26",1
5450,302013,jaipur," Vki",,"2024-02-04 05:28:26",1
5458,302014,jaipur," Vki",,"2024-02-04 05:28:26",1
5466,302015,jaipur," Vki",,"2024-02-04 05:28:26",1
5475,302016,jaipur," Vki",,"2024-02-04 05:28:26",1
5484,302017,jaipur," Vki",,"2024-02-04 05:28:26",1
5492,302018,jaipur," Vki",,"2024-02-04 05:28:26",1
5500,302019,jaipur," Vki",,"2024-02-04 05:28:26",1
5508,302020,jaipur," Vki",,"2024-02-04 05:28:26",1
5517,302021,jaipur," Vki",,"2024-02-04 05:28:26",1
5524,302022,jaipur," Vki",,"2024-02-04 05:28:26",1
5532,302023,jaipur," Vki",,"2024-02-04 05:28:26",1
5541,302024,jaipur," Vki",,"2024-02-04 05:28:26",1
5548,302025,jaipur," Vki",,"2024-02-04 05:28:26",1
5557,302026,jaipur," Vki",,"2024-02-04 05:28:26",1
5564,302027,jaipur," Vki",,"2024-02-04 05:28:26",1
5573,302029,jaipur," Vki",,"2024-02-04 05:28:26",1
5583,302031,jaipur," Vki",,"2024-02-04 05:28:26",1
5596,302033,jaipur," Vki",,"2024-02-04 05:28:26",1
5603,302034,jaipur," Vki",,"2024-02-04 05:28:26",1
5607,302035,jaipur," Vki",,"2024-02-04 05:28:26",1
5623,302039,jaipur," Vki",,"2024-02-04 05:28:26",1
5648,302051,jaipur," Vki",,"2024-02-04 05:28:26",1
5650,302052,jaipur," Vki",,"2024-02-04 05:28:26",1
5653,302053,jaipur," Vki",,"2024-02-04 05:28:26",1
5656,302054,jaipur," Vki",,"2024-02-04 05:28:26",1
5660,302055,jaipur," Vki",,"2024-02-04 05:28:26",1
5667,303007,jaipur," Vki",,"2024-02-04 05:28:26",1
5674,303011,jaipur," Vki",,"2024-02-04 05:28:26",1
5679,303101,jaipur," Vki",,"2024-02-04 05:28:26",1
5685,303103,jaipur," Vki",,"2024-02-04 05:28:26",1
5688,303104,jaipur," Vki",,"2024-02-04 05:28:26",1
5693,303106,jaipur," Vki",,"2024-02-04 05:28:26",1
5696,303109,jaipur," Vki",,"2024-02-04 05:28:26",1
5700,303112,jaipur," Vki",,"2024-02-04 05:28:26",1
5703,303114,jaipur," Vki",,"2024-02-04 05:28:26",1
5705,303115,jaipur," Vki",,"2024-02-04 05:28:26",1
5707,303116,jaipur," Vki",,"2024-02-04 05:28:26",1
5709,303117,jaipur," Vki",,"2024-02-04 05:28:26",1
5711,303118,jaipur," Vki",,"2024-02-04 05:28:26",1
5716,303306,jaipur," Vki",,"2024-02-04 05:28:26",1
5717,303308,jaipur," Vki",,"2024-02-04 05:28:26",1
5721,303314,jaipur," Vki",,"2024-02-04 05:28:26",1
5731,303603,jaipur," Vki",,"2024-02-04 05:28:26",1
5736,303703,jaipur," Vki",,"2024-02-04 05:28:26",1
5740,303712,jaipur," Vki",,"2024-02-04 05:28:26",1
5746,303902,jaipur," Vki",,"2024-02-04 05:28:26",1
5749,303904,jaipur," Vki",,"2024-02-04 05:28:26",1
5753,303905,jaipur," Vki",,"2024-02-04 05:28:26",1
5764,342001,jodhpur,vki,,"2024-02-04 05:28:26",1
5772,342002,jodhpur,vki,,"2024-02-04 05:28:26",1
5780,342003,jodhpur,vki,,"2024-02-04 05:28:26",1
5789,342004,jodhpur,vki,,"2024-02-04 05:28:26",1
5796,342005,jodhpur,vki,,"2024-02-04 05:28:26",1
5818,342008,jodhpur,vki,,"2024-02-04 05:28:26",1
5827,342009,jodhpur,vki,,"2024-02-04 05:28:26",1
5835,342010,jodhpur,vki,,"2024-02-04 05:28:26",1
5842,342011,jodhpur,vki,,"2024-02-04 05:28:26",1
5850,342012,jodhpur,vki,,"2024-02-04 05:28:26",1
5856,342013,jodhpur,vki,,"2024-02-04 05:28:26",1
5862,342014,jodhpur,vki,,"2024-02-04 05:28:26",1
5890,342027,jodhpur,vki,,"2024-02-04 05:28:26",1
5896,342032,jodhpur,vki,,"2024-02-04 05:28:26",1
5908,342306,jodhpur,vki,,"2024-02-04 05:28:26",1
5920,342602,jodhpur,vki,,"2024-02-04 05:28:26",1
5932,342801,jodhpur,vki,,"2024-02-04 05:28:26",1
5936,342802,jodhpur,vki,,"2024-02-04 05:28:26",1
5940,342804,jodhpur,vki,,"2024-02-04 05:28:26",1
5949,305001,ajmer," Vki",,"2024-02-04 05:28:26",1
5958,305002,ajmer," Vki",,"2024-02-04 05:28:26",1
5967,305003,ajmer," Vki",,"2024-02-04 05:28:26",1
5975,305004,ajmer," Vki",,"2024-02-04 05:28:26",1
5984,305005,ajmer," Vki",,"2024-02-04 05:28:26",1
5992,305006,ajmer," Vki",,"2024-02-04 05:28:26",1
6000,305007,ajmer," Vki",,"2024-02-04 05:28:26",1
6009,305008,ajmer," Vki",,"2024-02-04 05:28:26",1
6017,305009,ajmer," Vki",,"2024-02-04 05:28:26",1
6030,305021,ajmer," Vki",,"2024-02-04 05:28:26",1
6037,305022,ajmer," Vki",,"2024-02-04 05:28:26",1
6045,305023,ajmer," Vki",,"2024-02-04 05:28:26",1
6052,305024,ajmer," Vki",,"2024-02-04 05:28:26",1
6059,305025,ajmer," Vki",,"2024-02-04 05:28:26",1
6088,305403,ajmer," Vki",,"2024-02-04 05:28:26",1
6092,305407,ajmer," Vki",,"2024-02-04 05:28:26",1
6095,305412,ajmer," Vki",,"2024-02-04 05:28:26",1
6099,305622,ajmer," Vki",,"2024-02-04 05:28:26",1
6111,305924,ajmer," Vki",,"2024-02-04 05:28:26",1
6113,305926,ajmer," Vki",,"2024-02-04 05:28:26",1
6115,304005,kota,vki,,"2024-02-04 05:28:26",1
6120,324001,kota,vki,,"2024-02-04 05:28:26",1
6129,324002,kota,vki,,"2024-02-04 05:28:26",1
6138,324003,kota,vki,,"2024-02-04 05:28:26",1
6147,324004,kota,vki,,"2024-02-04 05:28:26",1
6155,324005,kota,vki,,"2024-02-04 05:28:26",1
6164,324006,kota,vki,,"2024-02-04 05:28:26",1
6173,324007,kota,vki,,"2024-02-04 05:28:26",1
6182,324008,kota,vki,,"2024-02-04 05:28:26",1
6191,324009,kota,vki,,"2024-02-04 05:28:26",1
6199,324010,kota,vki,,"2024-02-04 05:28:26",1
6206,325001,kota,vki,,"2024-02-04 05:28:26",1
6211,325003,kota,vki,,"2024-02-04 05:28:26",1
6220,325007,kota,vki,,"2024-02-04 05:28:26",1
6223,325201,kota,vki,,"2024-02-04 05:28:26",1
6227,325203,kota,vki,,"2024-02-04 05:28:26",1
6231,325204,kota,vki,,"2024-02-04 05:28:26",1
6244,326502,kota,vki,,"2024-02-04 05:28:26",1
